DayStarted,AgentGroup,TotalInactive,TimeInactiveFiveMin,TimeInactiveThirtyMin,TimeInactiveFiftyFiveMin,TotalNumberOfConversations,TotalResumedFromInactive,TotalResumedFromInactivePct,TotalNumbersClosedBySystem
2021-08-24 17:51:00.321+0000,,38,14,18,2,936834,127720,0.13633151657604228,148375
2021-08-26 17:45:51.882+0000,,38,11,21,3,936834,127720,0.13633151657604228,148375
2021-09-02 17:02:35.944+0000,,32,13,19,0,936834,127720,0.13633151657604228,148375
2021-08-28 17:24:54.897+0000,,35,7,23,1,936834,127720,0.13633151657604228,148375
2021-08-25 17:48:30.529+0000,,30,9,16,1,936834,127720,0.13633151657604228,148375
2021-08-29 17:15:00.823+0000,,33,10,14,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:45:11.035+0000,,40,17,21,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:52:54.441+0000,,28,8,17,0,936834,127720,0.13633151657604228,148375
2021-09-01 17:52:20.753+0000,,39,11,20,2,936834,127720,0.13633151657604228,148375
2021-08-27 17:46:56.798+0000,,35,15,18,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:50:06.899+0000,,41,18,16,3,936834,127720,0.13633151657604228,148375
2021-08-31 17:46:16.689+0000,,28,9,16,2,936834,127720,0.13633151657604228,148375
2021-08-28 17:23:49.593+0000,,34,9,23,0,936834,127720,0.13633151657604228,148375
2021-08-24 17:49:26.625+0000,,40,15,20,3,936834,127720,0.13633151657604228,148375
2021-09-01 17:51:35.981+0000,,40,17,20,1,936834,127720,0.13633151657604228,148375
2021-08-30 17:52:04.191+0000,,26,11,10,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:47:33.834+0000,,30,8,17,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:44:23.285+0000,,35,13,18,2,936834,127720,0.13633151657604228,148375
2021-08-28 17:22:51.806+0000,,26,10,11,1,936834,127720,0.13633151657604228,148375
2021-09-02 17:01:52.219+0000,,40,14,25,1,936834,127720,0.13633151657604228,148375
2021-08-27 17:46:00.401+0000,,29,8,16,0,936834,127720,0.13633151657604228,148375
2021-08-29 17:13:47.413+0000,,37,13,20,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:43:31.381+0000,,36,11,21,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:45:26.505+0000,,28,9,14,3,936834,127720,0.13633151657604228,148375
2021-09-01 17:50:48.428+0000,,38,17,18,0,936834,127720,0.13633151657604228,148375
2021-08-24 17:48:38.541+0000,,35,13,18,1,936834,127720,0.13633151657604228,148375
2021-08-25 17:46:44.782+0000,,32,12,13,1,936834,127720,0.13633151657604228,148375
2021-08-28 17:21:51.513+0000,,30,10,13,1,936834,127720,0.13633151657604228,148375
2021-09-02 17:01:03.784+0000,,36,16,19,1,936834,127720,0.13633151657604228,148375
2021-08-29 17:12:26.892+0000,,27,9,13,2,936834,127720,0.13633151657604228,148375
2021-08-27 17:45:12.334+0000,,36,11,19,2,936834,127720,0.13633151657604228,148375
2021-08-30 17:51:17.074+0000,,33,11,16,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:50:06.995+0000,,31,9,18,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:42:36.049+0000,,29,9,18,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:44:44.687+0000,,25,8,14,0,936834,127720,0.13633151657604228,148375
2021-08-24 17:47:54.200+0000,,31,9,19,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:45:44.804+0000,,33,11,14,2,936834,127720,0.13633151657604228,148375
2021-08-28 17:20:42.768+0000,,36,13,20,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:49:23.986+0000,,41,10,25,0,936834,127720,0.13633151657604228,148375
2021-08-29 17:11:08.066+0000,,33,12,16,3,936834,127720,0.13633151657604228,148375
2021-08-25 17:44:55.858+0000,,35,11,14,2,936834,127720,0.13633151657604228,148375
2021-08-27 17:44:25.906+0000,,37,17,17,0,936834,127720,0.13633151657604228,148375
2021-09-02 17:00:14.439+0000,,30,10,17,3,936834,127720,0.13633151657604228,148375
2021-08-31 17:43:55.982+0000,,29,12,12,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:41:53.291+0000,,41,19,18,2,936834,127720,0.13633151657604228,148375
2021-08-30 17:50:23.518+0000,,31,9,18,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:41:01.812+0000,,32,11,16,1,936834,127720,0.13633151657604228,148375
2021-08-28 17:19:46.934+0000,,32,11,17,3,936834,127720,0.13633151657604228,148375
2021-08-29 17:09:52.107+0000,,37,13,18,2,936834,127720,0.13633151657604228,148375
2021-08-25 17:44:14.281+0000,,30,11,14,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:47:10.822+0000,,37,16,16,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:48:37.211+0000,,27,8,16,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:59:20.526+0000,,31,13,18,0,936834,127720,0.13633151657604228,148375
2021-08-27 17:43:32.729+0000,,24,14,8,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:43:03.852+0000,,32,8,14,3,936834,127720,0.13633151657604228,148375
2021-08-30 17:49:30.135+0000,,36,14,15,3,936834,127720,0.13633151657604228,148375
2021-08-28 17:18:29.757+0000,,38,8,24,2,936834,127720,0.13633151657604228,148375
2021-08-25 17:43:35.683+0000,,41,18,21,1,936834,127720,0.13633151657604228,148375
2021-08-29 17:08:44.318+0000,,36,13,19,0,936834,127720,0.13633151657604228,148375
2021-08-27 17:42:40.678+0000,,30,12,17,0,936834,127720,0.13633151657604228,148375
2021-08-31 17:42:11.581+0000,,30,10,17,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:47:52.743+0000,,38,14,21,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:40:12.025+0000,,33,15,16,1,936834,127720,0.13633151657604228,148375
2021-08-30 17:48:45.500+0000,,41,14,22,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:58:38.799+0000,,38,15,22,1,936834,127720,0.13633151657604228,148375
2021-08-25 17:42:52.806+0000,,42,24,16,0,936834,127720,0.13633151657604228,148375
2021-08-24 17:46:12.009+0000,,33,7,22,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:39:29.665+0000,,24,16,7,0,936834,127720,0.13633151657604228,148375
2021-08-31 17:41:17.070+0000,,40,16,20,0,936834,127720,0.13633151657604228,148375
2021-08-28 17:17:26.583+0000,,34,15,15,2,936834,127720,0.13633151657604228,148375
2021-08-27 17:41:51.326+0000,,26,7,16,1,936834,127720,0.13633151657604228,148375
2021-08-29 17:07:26.277+0000,,26,7,13,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:57:54.387+0000,,36,15,21,0,936834,127720,0.13633151657604228,148375
2021-09-01 17:47:14.963+0000,,40,12,17,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:40:29.077+0000,,34,9,20,1,936834,127720,0.13633151657604228,148375
2021-08-28 17:16:19.364+0000,,32,12,16,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:45:28.654+0000,,41,14,24,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:42:03.180+0000,,37,14,20,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:38:53.703+0000,,34,15,15,2,936834,127720,0.13633151657604228,148375
2021-08-30 17:48:03.104+0000,,29,9,17,2,936834,127720,0.13633151657604228,148375
2021-09-02 16:57:03.263+0000,,30,11,19,0,936834,127720,0.13633151657604228,148375
2021-08-29 17:06:18.997+0000,,30,8,15,2,936834,127720,0.13633151657604228,148375
2021-08-27 17:40:58.853+0000,,38,19,13,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:39:44.096+0000,,37,4,22,4,936834,127720,0.13633151657604228,148375
2021-08-26 17:38:08.041+0000,,29,10,17,0,936834,127720,0.13633151657604228,148375
2021-08-24 17:44:37.085+0000,,42,18,19,1,936834,127720,0.13633151657604228,148375
2021-08-30 17:47:12.060+0000,,32,10,19,1,936834,127720,0.13633151657604228,148375
2021-08-27 17:40:12.829+0000,,32,11,18,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:56:11.814+0000,,42,15,26,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:46:29.707+0000,,35,14,19,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:41:20.966+0000,,39,18,13,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:37:25.230+0000,,41,14,24,0,936834,127720,0.13633151657604228,148375
2021-08-28 17:15:18.813+0000,,36,8,26,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:46:30.276+0000,,38,13,20,0,936834,127720,0.13633151657604228,148375
2021-08-27 17:39:12.441+0000,,26,4,21,1,936834,127720,0.13633151657604228,148375
2021-08-29 17:05:04.490+0000,,28,7,20,0,936834,127720,0.13633151657604228,148375
2021-08-31 17:38:49.039+0000,,30,8,16,1,936834,127720,0.13633151657604228,148375
2021-09-02 16:55:23.602+0000,,42,15,27,0,936834,127720,0.13633151657604228,148375
2021-09-01 17:45:43.094+0000,,36,16,17,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:43:54.963+0000,,29,10,16,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:40:38.871+0000,,39,11,26,0,936834,127720,0.13633151657604228,148375
2021-08-28 17:14:14.402+0000,,30,5,22,1,936834,127720,0.13633151657604228,148375
2021-08-29 17:03:29.242+0000,,36,13,15,4,936834,127720,0.13633151657604228,148375
2021-08-27 17:38:11.414+0000,,30,12,15,0,936834,127720,0.13633151657604228,148375
2021-09-01 17:44:53.781+0000,,38,16,19,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:38:06.407+0000,,29,9,16,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:36:30.932+0000,,31,12,16,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:54:37.865+0000,,39,13,25,1,936834,127720,0.13633151657604228,148375
2021-08-30 17:45:41.571+0000,,32,10,15,2,936834,127720,0.13633151657604228,148375
2021-09-01 17:44:01.912+0000,,44,9,30,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:39:50.109+0000,,32,11,20,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:43:05.611+0000,,34,11,22,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:35:38.705+0000,,28,7,15,2,936834,127720,0.13633151657604228,148375
2021-08-28 17:13:02.107+0000,,31,7,21,1,936834,127720,0.13633151657604228,148375
2021-08-30 17:45:00.503+0000,,32,9,16,4,936834,127720,0.13633151657604228,148375
2021-08-31 17:37:23.191+0000,,28,12,13,1,936834,127720,0.13633151657604228,148375
2021-08-27 17:37:15.261+0000,,30,6,20,1,936834,127720,0.13633151657604228,148375
2021-08-25 17:39:09.450+0000,,31,10,18,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:54:01.277+0000,,37,15,21,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:43:20.324+0000,,32,7,20,2,936834,127720,0.13633151657604228,148375
2021-08-29 17:01:48.973+0000,,27,11,13,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:42:21.134+0000,,42,18,19,3,936834,127720,0.13633151657604228,148375
2021-08-26 17:34:53.951+0000,,30,10,18,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:44:14.660+0000,,33,10,18,2,936834,127720,0.13633151657604228,148375
2021-08-31 17:36:32.119+0000,,32,9,19,1,936834,127720,0.13633151657604228,148375
2021-08-28 17:12:08.789+0000,,40,11,26,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:53:17.871+0000,,33,9,24,0,936834,127720,0.13633151657604228,148375
2021-08-27 17:36:22.754+0000,,42,12,27,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:42:42.277+0000,,44,16,22,3,936834,127720,0.13633151657604228,148375
2021-08-25 17:38:22.147+0000,,27,7,17,2,936834,127720,0.13633151657604228,148375
2021-08-28 17:10:54.224+0000,,43,14,24,2,936834,127720,0.13633151657604228,148375
2021-08-31 17:35:45.997+0000,,30,12,15,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:33:45.941+0000,,30,14,15,0,936834,127720,0.13633151657604228,148375
2021-08-29 17:00:01.418+0000,,30,13,11,2,936834,127720,0.13633151657604228,148375
2021-09-02 16:52:30.969+0000,,35,9,26,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:43:26.107+0000,,39,8,27,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:41:54.317+0000,,33,9,21,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:41:30.470+0000,,39,9,27,1,936834,127720,0.13633151657604228,148375
2021-08-28 17:09:45.504+0000,,41,18,18,2,936834,127720,0.13633151657604228,148375
2021-08-31 17:35:02.794+0000,,35,16,16,1,936834,127720,0.13633151657604228,148375
2021-08-25 17:37:31.255+0000,,36,17,14,1,936834,127720,0.13633151657604228,148375
2021-08-27 17:35:36.352+0000,,40,17,20,0,936834,127720,0.13633151657604228,148375
2021-08-28 17:08:33.294+0000,,30,14,15,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:32:54.928+0000,,32,11,16,3,936834,127720,0.13633151657604228,148375
2021-08-24 17:40:32.576+0000,,33,9,21,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:34:16.418+0000,,29,5,18,2,936834,127720,0.13633151657604228,148375
2021-09-02 16:51:41.019+0000,,28,11,17,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:42:30.308+0000,,34,10,21,0,936834,127720,0.13633151657604228,148375
2021-09-01 17:41:04.667+0000,,35,9,21,5,936834,127720,0.13633151657604228,148375
2021-08-29 16:58:13.780+0000,,32,13,13,4,936834,127720,0.13633151657604228,148375
2021-08-28 17:07:21.769+0000,,36,15,18,1,936834,127720,0.13633151657604228,148375
2021-08-27 17:34:48.067+0000,,28,9,17,0,936834,127720,0.13633151657604228,148375
2021-08-24 17:39:46.198+0000,,32,7,22,1,936834,127720,0.13633151657604228,148375
2021-08-25 17:36:34.117+0000,,32,10,21,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:32:01.815+0000,,36,12,20,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:50:47.794+0000,,33,7,25,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:33:29.167+0000,,32,7,20,3,936834,127720,0.13633151657604228,148375
2021-09-01 17:40:20.116+0000,,27,7,15,3,936834,127720,0.13633151657604228,148375
2021-08-28 17:05:55.375+0000,,40,16,22,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:31:13.607+0000,,35,10,23,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:35:49.854+0000,,27,6,19,1,936834,127720,0.13633151657604228,148375
2021-08-30 17:41:40.754+0000,,30,11,16,2,936834,127720,0.13633151657604228,148375
2021-08-27 17:33:52.169+0000,,37,8,22,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:38:57.653+0000,,39,15,18,2,936834,127720,0.13633151657604228,148375
2021-08-29 16:56:34.607+0000,,35,12,17,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:32:36.619+0000,,39,13,25,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:30:13.146+0000,,32,11,16,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:50:05.169+0000,,41,9,30,2,936834,127720,0.13633151657604228,148375
2021-08-25 17:34:58.871+0000,,42,10,24,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:39:31.193+0000,,36,14,17,1,936834,127720,0.13633151657604228,148375
2021-08-29 16:54:54.086+0000,,28,10,13,0,936834,127720,0.13633151657604228,148375
2021-08-27 17:32:56.285+0000,,29,7,20,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:31:45.519+0000,,42,16,20,1,936834,127720,0.13633151657604228,148375
2021-08-28 17:04:57.808+0000,,43,28,11,2,936834,127720,0.13633151657604228,148375
2021-08-30 17:40:51.454+0000,,29,7,19,1,936834,127720,0.13633151657604228,148375
2021-08-25 17:34:08.997+0000,,32,12,19,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:49:05.913+0000,,32,15,17,0,936834,127720,0.13633151657604228,148375
2021-08-24 17:38:02.379+0000,,23,7,11,1,936834,127720,0.13633151657604228,148375
2021-08-29 16:52:43.439+0000,,32,8,14,3,936834,127720,0.13633151657604228,148375
2021-08-26 17:29:21.131+0000,,35,19,14,1,936834,127720,0.13633151657604228,148375
2021-08-27 17:32:00.947+0000,,24,8,14,1,936834,127720,0.13633151657604228,148375
2021-09-02 16:49:08.922+0000,,34,16,18,0,936834,127720,0.13633151657604228,148375
2021-08-29 16:50:49.040+0000,,32,10,12,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:38:46.762+0000,,40,9,21,0,936834,127720,0.13633151657604228,148375
2021-08-28 17:03:56.002+0000,,34,16,17,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:37:13.983+0000,,36,12,19,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:31:01.894+0000,,31,10,16,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:33:28.695+0000,,35,13,17,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:28:35.262+0000,,36,12,22,1,936834,127720,0.13633151657604228,148375
2021-08-30 17:40:07.176+0000,,28,14,11,2,936834,127720,0.13633151657604228,148375
2021-08-31 17:30:16.666+0000,,37,13,21,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:36:25.810+0000,,36,11,22,1,936834,127720,0.13633151657604228,148375
2021-08-29 16:48:55.607+0000,,26,7,15,0,936834,127720,0.13633151657604228,148375
2021-08-27 17:31:12.400+0000,,29,10,13,1,936834,127720,0.13633151657604228,148375
2021-09-02 16:58:16.011+0000,,32,10,22,0,936834,127720,0.13633151657604228,148375
2021-08-28 17:02:48.263+0000,,41,12,28,0,936834,127720,0.13633151657604228,148375
2021-09-01 17:38:07.825+0000,,47,18,27,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:27:37.106+0000,,43,12,25,2,936834,127720,0.13633151657604228,148375
2021-08-25 17:32:37.954+0000,,34,8,22,1,936834,127720,0.13633151657604228,148375
2021-09-02 16:57:53.266+0000,,36,15,21,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:39:15.289+0000,,38,8,25,3,936834,127720,0.13633151657604228,148375
2021-08-27 17:30:23.426+0000,,22,6,12,1,936834,127720,0.13633151657604228,148375
2021-08-28 17:01:47.767+0000,,38,7,30,0,936834,127720,0.13633151657604228,148375
2021-08-24 17:35:38.679+0000,,32,14,15,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:57:02.319+0000,,32,11,21,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:38:32.829+0000,,34,5,26,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:31:50.157+0000,,36,12,20,0,936834,127720,0.13633151657604228,148375
2021-08-31 17:29:29.660+0000,,28,8,16,2,936834,127720,0.13633151657604228,148375
2021-08-29 16:47:06.466+0000,,34,16,13,2,936834,127720,0.13633151657604228,148375
2021-09-01 17:37:16.879+0000,,35,13,16,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:26:40.246+0000,,30,9,15,3,936834,127720,0.13633151657604228,148375
2021-09-02 16:56:10.010+0000,,41,14,26,1,936834,127720,0.13633151657604228,148375
2021-08-28 17:00:53.469+0000,,49,10,34,2,936834,127720,0.13633151657604228,148375
2021-08-24 17:34:55.439+0000,,30,13,15,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:30:55.577+0000,,33,11,17,2,936834,127720,0.13633151657604228,148375
2021-08-30 17:37:48.940+0000,,37,10,22,2,936834,127720,0.13633151657604228,148375
2021-08-27 17:29:21.978+0000,,29,12,15,0,936834,127720,0.13633151657604228,148375
2021-09-01 17:36:33.161+0000,,31,9,19,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:25:44.295+0000,,30,8,17,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:28:41.113+0000,,33,10,20,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:30:11.099+0000,,38,16,20,0,936834,127720,0.13633151657604228,148375
2021-08-29 16:45:10.262+0000,,32,8,16,1,936834,127720,0.13633151657604228,148375
2021-09-02 16:55:20.890+0000,,43,16,27,0,936834,127720,0.13633151657604228,148375
2021-08-27 17:28:22.691+0000,,27,4,18,1,936834,127720,0.13633151657604228,148375
2021-08-28 16:59:48.923+0000,,44,21,16,2,936834,127720,0.13633151657604228,148375
2021-08-30 17:37:11.153+0000,,45,12,26,2,936834,127720,0.13633151657604228,148375
2021-08-24 17:34:00.116+0000,,28,12,13,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:24:53.551+0000,,31,8,19,2,936834,127720,0.13633151657604228,148375
2021-09-02 16:54:33.179+0000,,41,13,27,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:35:45.830+0000,,43,8,28,2,936834,127720,0.13633151657604228,148375
2021-08-27 17:27:40.418+0000,,32,9,17,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:27:45.329+0000,,33,11,19,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:29:18.274+0000,,32,14,14,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:36:26.046+0000,,29,15,10,2,936834,127720,0.13633151657604228,148375
2021-08-29 16:43:29.156+0000,,41,18,19,1,936834,127720,0.13633151657604228,148375
2021-08-28 16:58:36.000+0000,,43,22,20,0,936834,127720,0.13633151657604228,148375
2021-08-24 17:33:10.363+0000,,37,14,17,3,936834,127720,0.13633151657604228,148375
2021-09-01 17:34:57.627+0000,,27,9,17,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:24:06.894+0000,,37,11,23,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:53:51.204+0000,,35,13,21,1,936834,127720,0.13633151657604228,148375
2021-08-29 16:42:01.746+0000,,26,9,15,0,936834,127720,0.13633151657604228,148375
2021-08-28 16:57:25.635+0000,,54,26,24,2,936834,127720,0.13633151657604228,148375
2021-08-30 17:35:42.576+0000,,40,9,23,5,936834,127720,0.13633151657604228,148375
2021-08-31 17:26:51.556+0000,,38,9,24,2,936834,127720,0.13633151657604228,148375
2021-09-01 17:34:03.597+0000,,44,11,26,2,936834,127720,0.13633151657604228,148375
2021-08-27 17:26:51.912+0000,,42,17,20,1,936834,127720,0.13633151657604228,148375
2021-09-02 16:53:05.990+0000,,32,11,21,0,936834,127720,0.13633151657604228,148375
2021-08-24 17:32:16.906+0000,,34,14,18,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:34:54.157+0000,,27,7,14,2,936834,127720,0.13633151657604228,148375
2021-08-26 17:23:18.202+0000,,30,12,15,2,936834,127720,0.13633151657604228,148375
2021-08-28 16:56:21.926+0000,,49,29,19,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:28:32.153+0000,,26,6,16,0,936834,127720,0.13633151657604228,148375
2021-08-29 16:40:22.011+0000,,33,10,21,1,936834,127720,0.13633151657604228,148375
2021-09-02 16:52:12.127+0000,,38,13,25,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:34:13.499+0000,,30,12,14,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:31:25.735+0000,,26,7,17,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:22:33.211+0000,,34,7,21,3,936834,127720,0.13633151657604228,148375
2021-08-27 17:26:02.803+0000,,30,7,19,2,936834,127720,0.13633151657604228,148375
2021-08-28 16:55:16.454+0000,,47,21,21,3,936834,127720,0.13633151657604228,148375
2021-09-01 17:33:11.149+0000,,40,16,20,0,936834,127720,0.13633151657604228,148375
2021-08-25 17:27:41.663+0000,,36,15,16,0,936834,127720,0.13633151657604228,148375
2021-08-31 17:26:06.214+0000,,36,15,19,0,936834,127720,0.13633151657604228,148375
2021-08-29 16:38:57.215+0000,,30,4,18,0,936834,127720,0.13633151657604228,148375
2021-09-02 16:51:10.538+0000,,28,7,20,1,936834,127720,0.13633151657604228,148375
2021-08-30 17:33:31.962+0000,,36,18,16,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:21:32.787+0000,,37,15,20,2,936834,127720,0.13633151657604228,148375
2021-08-24 17:30:33.023+0000,,32,10,14,2,936834,127720,0.13633151657604228,148375
2021-08-25 17:26:48.315+0000,,32,12,18,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:25:13.747+0000,,28,9,16,2,936834,127720,0.13633151657604228,148375
2021-09-01 17:32:24.877+0000,,39,15,17,2,936834,127720,0.13633151657604228,148375
2021-08-28 16:54:10.214+0000,,32,9,19,2,936834,127720,0.13633151657604228,148375
2021-09-02 16:50:28.932+0000,,38,9,29,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:20:51.063+0000,,33,12,20,0,936834,127720,0.13633151657604228,148375
2021-08-27 17:25:07.219+0000,,26,6,13,3,936834,127720,0.13633151657604228,148375
2021-08-29 16:37:28.331+0000,,41,11,26,2,936834,127720,0.13633151657604228,148375
2021-08-24 17:29:45.619+0000,,33,11,18,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:32:40.092+0000,,25,7,15,1,936834,127720,0.13633151657604228,148375
2021-09-02 16:49:32.063+0000,,36,11,23,2,936834,127720,0.13633151657604228,148375
2021-08-28 16:53:08.049+0000,,39,12,25,1,936834,127720,0.13633151657604228,148375
2021-09-01 17:31:36.394+0000,,27,11,15,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:24:16.490+0000,,32,11,16,1,936834,127720,0.13633151657604228,148375
2021-08-26 17:19:57.688+0000,,34,10,23,1,936834,127720,0.13633151657604228,148375
2021-08-25 17:25:59.439+0000,,36,15,19,0,936834,127720,0.13633151657604228,148375
2021-08-27 17:24:05.487+0000,,38,15,19,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:28:45.219+0000,,31,12,15,2,936834,127720,0.13633151657604228,148375
2021-08-30 17:31:53.233+0000,,22,9,10,1,936834,127720,0.13633151657604228,148375
2021-08-29 16:35:50.214+0000,,44,21,18,1,936834,127720,0.13633151657604228,148375
2021-08-28 16:51:56.823+0000,,38,11,24,1,936834,127720,0.13633151657604228,148375
2021-09-02 16:48:40.437+0000,,42,14,28,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:19:03.494+0000,,31,7,18,3,936834,127720,0.13633151657604228,148375
2021-09-01 17:30:51.258+0000,,37,15,17,0,936834,127720,0.13633151657604228,148375
2021-08-27 17:23:15.853+0000,,35,13,18,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:23:29.505+0000,,35,17,15,1,936834,127720,0.13633151657604228,148375
2021-08-30 17:31:06.612+0000,,30,11,17,0,936834,127720,0.13633151657604228,148375
2021-08-29 16:34:20.715+0000,,34,9,20,1,936834,127720,0.13633151657604228,148375
2021-08-25 17:25:06.509+0000,,31,15,10,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:27:52.880+0000,,33,8,21,2,936834,127720,0.13633151657604228,148375
2021-09-02 16:47:55.310+0000,,42,10,29,3,936834,127720,0.13633151657604228,148375
2021-09-01 17:29:56.635+0000,,38,13,20,1,936834,127720,0.13633151657604228,148375
2021-08-31 17:22:27.718+0000,,35,15,18,0,936834,127720,0.13633151657604228,148375
2021-08-30 17:30:22.502+0000,,27,4,20,1,936834,127720,0.13633151657604228,148375
2021-08-27 17:22:17.851+0000,,37,12,21,1,936834,127720,0.13633151657604228,148375
2021-08-24 17:27:04.005+0000,,35,15,19,0,936834,127720,0.13633151657604228,148375
2021-08-26 17:18:10.409+0000,,41,13,22,1,936834,127720,0.13633151657604228,148375
2021-08-28 16:50:50.705+0000,,34,10,16,1,936834,127720,0.13633151657604228,148375
2021-08-29 16:32:46.171+0000,,25,7,16,1,936834,127720,0.13633151657604228,148375
2021-09-02 16:47:05.299+0000,,42,9,31,2,936834,127720,0.13633151657604228,148375
2021-08-25 17:24:24.037+0000,,31,11,16,2,936834,127720,0.13633151657604228,148375
